date,equity,cash_free,cash_pending,state_cash_effective,n_tickers,max_concentration,out_of_target_band,ret_cdi,variant,top_n_param,buffer_k_param,rebalance_cadence_param,target_pct_param,hard_max_pct_param,max_weight_cap_param,is_rebalance_day,n_rebalance_days_cum,n_non_rebalance_days_cum,n_rebalance_sells_cum,n_concentration_trims_cum,regime_defensive_used,def_sell_25_cum,def_sell_50_cum,def_sell_100_cum,quarantine_size,quarantine_entries_cum,cost_total_cum
2018-08-21,111250.43722359341,21427.385139528993,0.0,0,10,0.15439732624580854,1,0.00024583,V3,15,15,10,0.15,0.2,0.2,0,4,32,9,5,0,0,0,3,0,3,4443.505806418753
2018-08-22,113627.82402126267,21432.65263361784,0.0,0,10,0.15726907409276833,1,0.00024583,V3,15,15,10,0.15,0.2,0.2,0,4,33,9,5,0,0,0,3,0,3,4443.505806418753
2018-08-23,115599.91748655493,21437.92142261476,0.0,0,10,0.1648145974830903,1,0.00024583,V3,15,15,10,0.15,0.2,0.2,0,4,34,9,5,0,0,0,3,0,3,4443.505806418753
2018-08-24,117814.24872875042,21443.19150683808,0.0,0,10,0.17452058265752418,1,0.00024583,V3,15,15,10,0.15,0.2,0.2,0,4,35,9,5,0,0,0,3,0,3,4443.505806418753
2018-08-27,118731.14628385275,21448.462886606205,0.0,0,10,0.18167077279101013,1,0.00024583,V3,15,15,10,0.15,0.2,0.2,0,4,36,9,5,1,0,0,3,0,3,4443.505806418753
2018-08-28,119775.42611403379,0.061536870790465305,26578.875353752785,0,11,0.15011554634655824,1,0.00024583,V3,15,15,10,0.15,0.2,0.2,1,5,36,13,7,1,0,0,3,0,3,4443.505806418753
2018-08-29,120855.56417570401,26585.470790679396,0.0,0,11,0.15092126175349715,1,0.00024583,V3,15,15,10,0.15,0.2,0.2,0,5,37,13,7,1,0,0,3,0,3,4443.505806418753
2018-08-30,121803.37183742863,26592.006296963864,0.0,0,11,0.15269683564445272,1,0.00024583,V3,15,15,10,0.15,0.2,0.2,0,5,38,13,7,1,0,0,3,0,3,4443.505806418753
2018-08-31,121496.62229790271,26598.543409871843,0.0,0,11,0.15138089468177332,1,0.00024583,V3,15,15,10,0.15,0.2,0.2,0,5,39,13,7,1,0,0,3,0,3,4443.505806418753
2018-09-03,121333.34364453789,26605.082129798287,0.0,0,11,0.15131335213505834,1,0.00024583,V3,15,15,10,0.15,0.2,0.2,0,5,40,13,7,1,0,0,3,0,3,4443.505806418753
2018-09-04,124969.65167934759,26611.62245713825,0.0,0,11,0.16296402920490494,1,0.00024583,V3,15,15,10,0.15,0.2,0.2,0,5,41,13,7,1,0,0,3,0,3,4443.505806418753
2018-09-05,124018.30296241715,26618.164392286886,0.0,0,11,0.16667539699373357,1,0.00024583,V3,15,15,10,0.15,0.2,0.2,0,5,42,13,7,1,0,0,3,0,3,4443.505806418753
2018-09-06,122776.72451154266,26624.70793563944,0.0,0,11,0.16381560593033356,1,0.00024583,V3,15,15,10,0.15,0.2,0.2,0,5,43,13,7,1,0,0,3,0,3,4443.505806418753
