date,variant,ticker,event,score,z_prev,sell_pct,sold_shares,proceeds_net,trade_cost,settle_dt,is_rebalance_day,weight_before,weight_cap,value_sold_gross
2021-01-20,V1,UNIP6,rebalance_sell,,,1.0,705,33382.9901655,8.3478345,2021-01-22,1,,,
2021-01-20,V1,CRPG5,concentration_trim,,,,78,3789.8523,0.9477000000000001,2021-01-22,1,0.1663882357056136,0.2,3829.4450417852495
2021-01-20,V1,CRPG6,concentration_trim,,,,69,3304.273725,0.826275,2021-01-22,1,0.16419735289029594,0.2,3317.487196785245
2021-01-22,V1,DASA3,defensive_sell,4.0,-2.3447998995868993,0.25,8,511.872,0.128,2021-01-27,0,,,
2021-01-26,V1,CRPG6,defensive_sell,6.0,-2.5153711306833335,1.0,731,32879.4680775,8.221922500000002,2021-01-28,0,,,
2021-01-26,V1,DASA3,defensive_sell,4.0,-2.247643548016337,0.25,6,449.8875,0.1125,2021-01-28,0,,,
2021-01-28,V1,SEQL3,defensive_sell,4.0,-3.0026155929844345,0.25,2,6859.8846,1.7154,2021-02-01,1,,,
2021-01-28,V1,TPRY34,rebalance_sell,,,1.0,1,175.6669062915,0.0439277085,2021-01-29,1,,,
2021-01-28,V1,UNIP6,rebalance_sell,,,1.0,1,46.3884,0.0116,2021-02-01,1,,,
2021-02-04,V1,PTNT3,rebalance_sell,,,1.0,1,8.157960000000001,0.00204,2021-02-08,1,,,
2021-02-04,V1,W1BD34,rebalance_sell,,,1.0,153,33899.9964116175,8.4771183825,2021-02-05,1,,,
2021-02-04,V1,RSID3,concentration_trim,,,,96,1315.83096,0.32904000000000005,2021-02-08,1,0.15576716514666955,0.2,1324.335453697131
2021-02-11,V1,FRAS3,rebalance_sell,,,1.0,2084,24897.57405,6.225949999999999,2021-02-17,1,,,
2021-02-11,V1,TECN3,rebalance_sell,,,1.0,2,3.139215,0.000785,2021-02-17,1,,,
2021-02-22,V1,P2LT34,rebalance_sell,,,1.0,528,27118.901779199994,6.781420799999999,2021-02-23,1,,,
2021-02-22,V1,RSID3,rebalance_sell,,,1.0,2512,31442.377439999997,7.862559999999999,2021-02-24,1,,,
2021-02-22,V1,CRPG5,concentration_trim,,,,31,1487.008155,0.371845,2021-02-24,1,0.15694216698004684,0.2,1532.3319321816598
2021-03-01,V1,P2LT34,rebalance_sell,,,1.0,1,46.16152073399999,0.011543265999999998,2021-03-02,1,,,
2021-03-01,V1,RSID3,rebalance_sell,,,1.0,1,10.947262499999999,0.0027375,2021-03-03,1,,,
2021-03-08,V1,FRAS3,rebalance_sell,,,1.0,1,11.5671075,0.0028925,2021-03-10,1,,,
2021-03-08,V1,SEQL3,rebalance_sell,,,1.0,8,26326.2168,6.5832,2021-03-10,1,,,
2021-03-08,V1,TASA3,rebalance_sell,,,1.0,195,3668.63161275,0.91738725,2021-03-10,1,,,
2021-03-08,V1,PRIO3,concentration_trim,,,,26,493.8765,0.1235,2021-03-10,1,0.15237051568737967,0.2,505.761197521555
2021-03-08,V1,W1BD34,concentration_trim,,,,18,6939.6348074625,1.7353425375000002,2021-03-09,1,0.18255412504101665,0.2,6945.578897521551
2021-03-15,V1,DASA3,rebalance_sell,,,1.0,376,29226.6915,7.308500000000001,2021-03-17,1,,,
2021-03-15,V1,FESA4,rebalance_sell,,,1.0,1,7.530616875,0.001883125,2021-03-17,1,,,
2021-03-15,V1,PRIO3,rebalance_sell,,,1.0,1684,30573.79464,7.64536,2021-03-17,1,,,
2021-03-15,V1,TASA3,rebalance_sell,,,1.0,1,22.2308409,0.0055591,2021-03-17,1,,,
2021-03-15,V1,CRPG5,concentration_trim,,,,74,4077.86028,1.01972,2021-03-17,1,0.16806597324295688,0.2,4094.197833877828
2021-03-19,V1,PRIO3,defensive_sell,6.0,-2.5438210432388892,1.0,1,18.7813035,0.0046965,2021-03-23,0,,,
2021-03-22,V1,CASH3,rebalance_sell,,,1.0,5,24003.9975,6.0025,2021-03-24,1,,,
2021-03-22,V1,F1AN34,rebalance_sell,,,1.0,23,4785.457984837876,1.1966636621250002,2021-03-23,1,,,
2021-03-22,V1,INBR32,rebalance_sell,,,1.0,293,30171.45525,7.5447500000000005,2021-03-24,1,,,
2021-03-22,V1,ROMI3,rebalance_sell,,,1.0,1,25.603097625,0.006402375,2021-03-24,1,,,
2021-03-22,V1,CRPG5,concentration_trim,,,,19,1082.3493449999999,0.270655,2021-03-24,1,0.15489267945346138,0.2,1110.5125732298402
2021-03-22,V1,CRPG6,concentration_trim,,,,10,565.8585,0.14150000000000001,2021-03-24,1,0.1526130440161649,0.2,593.0931714798426
2021-03-25,V1,W1BD34,defensive_sell,6.0,-3.7834080557681324,1.0,82,26789.1277933125,6.6989566875,2021-03-26,0,,,
2021-03-29,V1,W1BD34,defensive_sell,6.0,-5.46930062581745,1.0,1,238.76506880624999,0.05970619375,2021-03-30,1,,,
2021-03-29,V1,MNPR3,rebalance_sell,,,1.0,6,6.238440000000001,0.0015600000000000002,2021-03-31,1,,,
