arm,phase,date,d_prev,d_next_reb,d_prev_next_reb,split,holding_days,top_n,n_bloqueados,gate_activation_rate,tickers_baseline,tickers_arm,tickers_bloqueados,tickers_substitutos,log_ret_baseline,log_ret_arm,log_ret_arm_cost_adj,cost_arm,churn_evitado,churn_evitado_rate,n_reentrants_baseline,arm_catches_reentry,recidiva_avoidance_rate
B_plus_C,5,2022-09-26,2022-09-23,2022-10-05,2022-10-04,TRAIN,7,10,0,0.0,POSI3;MILS3;GMAT3;FSLR34;PLPL3;CURY3;PTBL3;VITT3;MDIA3;TTEN3,POSI3;MILS3;GMAT3;FSLR34;PLPL3;CURY3;PTBL3;VITT3;MDIA3;TTEN3,,,0.013976193373341245,0.013976193373341245,0.013976193373341245,0.0,0,0.0,0,0,
B_plus_C,5,2022-10-05,2022-10-04,2022-10-17,2022-10-14,TRAIN,7,10,1,0.1,POSI3;FSLR34;MILS3;GMAT3;PLPL3;CURY3;PINE4;VITT3;TGMA3;TTEN3,POSI3;FSLR34;MILS3;GMAT3;PLPL3;CURY3;PINE4;VITT3;TGMA3;MGLU3,TTEN3,MGLU3,-0.0008927152068514965,-0.023478871628696295,-0.023528871628696296,5e-05,0,0.0,0,0,
B_plus_C,5,2022-10-17,2022-10-14,2022-10-26,2022-10-25,TRAIN,7,10,0,0.0,MILS3;POSI3;ORVR3;FSLR34;PLPL3;TGMA3;VITT3;TTEN3;PTBL3;PINE4,MILS3;POSI3;ORVR3;FSLR34;PLPL3;TGMA3;VITT3;TTEN3;PTBL3;PINE4,,,0.0052170963083095385,0.0052170963083095385,0.0052170963083095385,0.0,0,0.0,0,0,
B_plus_C,5,2022-10-26,2022-10-25,2022-11-07,2022-11-04,TRAIN,7,10,1,0.1,MILS3;POSI3;ORVR3;TGMA3;VITT3;FSLR34;TCSA3;CURY3;PLPL3;PTBL3,MILS3;POSI3;ORVR3;TGMA3;VITT3;FSLR34;TCSA3;CURY3;PTBL3;PINE4,PLPL3,PINE4,0.07999587194726107,0.06930211651659053,0.06925211651659054,5e-05,0,0.0,0,0,
B_plus_C,5,2022-11-07,2022-11-04,2022-11-17,2022-11-16,TRAIN,7,10,2,0.2,VITT3;MILS3;GMAT3;PINE4;ORVR3;PRIO3;TGMA3;POSI3;RECV3;PLPL3,MILS3;GMAT3;PINE4;ORVR3;PRIO3;TGMA3;POSI3;PLPL3;CURY3;BRAV3,RECV3;VITT3,BRAV3;CURY3,-0.15678011629001085,-0.15896751652160349,-0.15906751652160347,0.0001,1,0.5,0,0,
B_plus_C,5,2022-11-17,2022-11-16,2022-11-28,2022-11-25,TRAIN,7,10,1,0.1,PINE4;SLBG34;PRIO3;A2XO34;A1PA34;MILS3;FSLR34;GGBR3;COPH34;EXXO34,PINE4;SLBG34;PRIO3;A2XO34;A1PA34;FSLR34;GGBR3;COPH34;EXXO34;F1AN34,MILS3,F1AN34,-0.020937712872232082,-0.018780804760004294,-0.018830804760004295,5e-05,0,0.0,1,0,0.0
B_plus_C,5,2022-11-28,2022-11-25,2022-12-07,2022-12-06,TRAIN,7,10,0,0.0,PINE4;A2XO34;GILD34;FSLR34;WEGE3;MRCK34;ORLY34;TJXC34;GOAU4;ROST34,PINE4;A2XO34;GILD34;FSLR34;WEGE3;MRCK34;ORLY34;TJXC34;GOAU4;ROST34,,,-0.046383853138070384,-0.046383853138070384,-0.046383853138070384,0.0,0,0.0,1,0,0.0
B_plus_C,5,2022-12-07,2022-12-06,2022-12-16,2022-12-15,TRAIN,7,10,2,0.2,GILD34;A2XO34;MRCK34;GOAU4;BRAP4;VALE3;A1PD34;ROST34;GOAU3;CATP34,GILD34;MRCK34;GOAU4;BRAP4;VALE3;A1PD34;ROST34;GOAU3;DDNB34;SLBG34,A2XO34;CATP34,DDNB34;SLBG34,0.0009954203553208768,-0.005655570832858696,-0.005755570832858696,0.0001,0,0.0,0,0,
B_plus_C,5,2022-12-16,2022-12-15,2022-12-27,2022-12-26,TRAIN,7,10,0,0.0,GOAU4;GILD34;MRCK34;A2XO34;GGBR4;A1PD34;GOAU3;EMAE4;CATP34;BRAP4,GOAU4;GILD34;MRCK34;A2XO34;GGBR4;A1PD34;GOAU3;EMAE4;CATP34;BRAP4,,,-0.004996729014526763,-0.004996729014526763,-0.004996729014526763,0.0,0,0.0,1,0,0.0
B_plus_C,5,2022-12-27,2022-12-26,2023-01-06,2023-01-05,TRAIN,7,10,0,0.0,EMAE4;HALI34;CATP34;SLBG34;A2XO34;M1RN34;BOEI34;A1PA34;DDNB34;A1PD34,EMAE4;HALI34;CATP34;SLBG34;A2XO34;M1RN34;BOEI34;A1PA34;DDNB34;A1PD34,,,0.009958517035904637,0.009958517035904637,0.009958517035904637,0.0,0,0.0,1,0,0.0
B_plus_C,5,2023-01-06,2023-01-05,2023-01-17,2023-01-16,HOLDOUT,7,10,0,0.0,BOEI34;CATP34;GEOO34;MRCK34;GILD34;DDNB34;O1MC34;ROST34;ORCL34;AIGB34,BOEI34;CATP34;GEOO34;MRCK34;GILD34;DDNB34;O1MC34;ROST34;ORCL34;AIGB34,,,-0.01962450920222098,-0.01962450920222098,-0.01962450920222098,0.0,0,0.0,0,0,
B_plus_C,5,2023-01-17,2023-01-16,2023-01-26,2023-01-25,HOLDOUT,7,10,0,0.0,K1LA34;GEOO34;BOEI34;FCXO34;CATP34;FSLR34;DDNB34;A2XO34;ROST34;L1RC34,K1LA34;GEOO34;BOEI34;FCXO34;CATP34;FSLR34;DDNB34;A2XO34;ROST34;L1RC34,,,-0.0010477271985310343,-0.0010477271985310343,-0.0010477271985310343,0.0,0,0.0,0,0,
B_plus_C,5,2023-01-26,2023-01-25,2023-02-06,2023-02-03,HOLDOUT,7,10,2,0.2,CMIN3;BOEI34;M1KT34;BBSE3;GEOO34;EMAE4;EMBJ3;NVDC34;VALE3;LEVE3,CMIN3;BOEI34;BBSE3;GEOO34;EMAE4;NVDC34;VALE3;LEVE3;TPRY34;FCXO34,EMBJ3;M1KT34,FCXO34;TPRY34,-0.03505042002972335,-0.030587711756702073,-0.030687711756702072,0.0001,1,0.5,0,0,
B_plus_C,5,2023-02-06,2023-02-03,2023-02-15,2023-02-14,HOLDOUT,7,10,4,0.4,M1TA34;A1LG34;TPRY34;M1KT34;U1RI34;F2IC34;BKNG34;ODPV3;FDXB34;NFLX34,TPRY34;U1RI34;F2IC34;BKNG34;ODPV3;NFLX34;NIKE34;Z1BR34;W1BD34;J2BL34,A1LG34;FDXB34;M1KT34;M1TA34,J2BL34;NIKE34;W1BD34;Z1BR34,0.007853777142616687,0.006406190703359291,0.006206190703359291,0.0002,0,0.0,1,1,1.0
B_plus_C,5,2023-02-15,2023-02-14,2023-02-28,2023-02-27,HOLDOUT,7,10,1,0.1,A1LG34;ODPV3;AVLL3;M1TA34;POMO4;M1KT34;BEES4;NVDC34;BBSE3;PSSA3,A1LG34;ODPV3;AVLL3;M1TA34;POMO4;M1KT34;BEES4;NVDC34;PSSA3;U1RI34,BBSE3,U1RI34,-0.030174990667014935,-0.021420395335537988,-0.02147039533553799,5e-05,0,0.0,3,0,0.0
B_plus_C,5,2023-02-28,2023-02-27,2023-03-09,2023-03-08,HOLDOUT,7,10,2,0.2,AVLL3;A1LG34;M1TA34;BMKS3;NVDC34;W1BD34;ODPV3;M1KT34;POMO4;U1RI34,AVLL3;A1LG34;BMKS3;NVDC34;W1BD34;M1KT34;POMO4;U1RI34;BEES4;CMIN3,M1TA34;ODPV3,BEES4;CMIN3,-0.02057689034324376,-0.027009942279483418,-0.027109942279483417,0.0001,0,0.0,0,0,
B_plus_C,5,2023-03-09,2023-03-08,2023-03-20,2023-03-17,HOLDOUT,7,10,0,0.0,A1LG34;M1TA34;NVDC34;EMBJ3;POMO4;SSFO34;U1RI34;W1BD34;BKNG34;ODPV3,A1LG34;M1TA34;NVDC34;EMBJ3;POMO4;SSFO34;U1RI34;W1BD34;BKNG34;ODPV3,,,-0.010160149832132566,-0.010160149832132566,-0.010160149832132566,0.0,0,0.0,1,0,0.0
B_plus_C,5,2023-03-20,2023-03-17,2023-03-29,2023-03-28,HOLDOUT,7,10,0,0.0,C2OI34;TELB4;M1TA34;EMBJ3;GEOO34;A1LG34;NVDC34;PLPL3;A1MD34;TTEN3,C2OI34;TELB4;M1TA34;EMBJ3;GEOO34;A1LG34;NVDC34;PLPL3;A1MD34;TTEN3,,,-0.027035306985321493,-0.027035306985321493,-0.027035306985321493,0.0,0,0.0,0,0,
B_plus_C,5,2023-03-29,2023-03-28,2023-04-10,2023-04-06,HOLDOUT,7,10,0,0.0,RCSL3;NVDC34;M1TA34;EMBJ3;TSLA34;PLPL3;W1BD34;PATI3;GEOO34;SSFO34,RCSL3;NVDC34;M1TA34;EMBJ3;TSLA34;PLPL3;W1BD34;PATI3;GEOO34;SSFO34,,,-0.013061445311440652,-0.013061445311440652,-0.013061445311440652,0.0,0,0.0,0,0,
B_plus_C,5,2023-04-10,2023-04-06,2023-04-19,2023-04-18,HOLDOUT,7,10,1,0.1,NVDC34;M1TA34;BAZA3;PLPL3;PATI3;TSLA34;A1NE34;EMBJ3;RCSL3;P2AN34,NVDC34;M1TA34;BAZA3;PLPL3;PATI3;TSLA34;A1NE34;EMBJ3;P2AN34;MNPR3,RCSL3,MNPR3,0.03168176738398072,0.007363349799452451,0.0073133497994524515,5e-05,1,1.0,0,0,
B_plus_C,5,2023-04-19,2023-04-18,2023-05-02,2023-04-28,HOLDOUT,7,10,2,0.2,RCSL3;RCSL4;OIBR3;BAZA3;M1TA34;MNPR3;NVDC34;A1NE34;P2AN34;CEBR6,OIBR3;BAZA3;M1TA34;MNPR3;NVDC34;A1NE34;P2AN34;CEBR6;PLPL3;F1TN34,RCSL3;RCSL4,F1TN34;PLPL3,-0.05203852404604627,-0.011525048358687312,-0.011625048358687311,0.0001,1,0.5,2,2,1.0
B_plus_C,5,2023-05-02,2023-04-28,2023-05-11,2023-05-10,HOLDOUT,7,10,3,0.3,M1TA34;RCSL3;MNPR3;NVDC34;CEBR6;GRND3;CEBR3;HSHY34;BAZA3;A1NE34,RCSL3;MNPR3;NVDC34;CEBR6;GRND3;CEBR3;A1NE34;ECOR3;TIMS3;CEBR5,BAZA3;HSHY34;M1TA34,CEBR5;ECOR3;TIMS3,-0.05293629591817948,-0.05172774040363377,-0.05187774040363377,0.00015000000000000001,0,0.0,1,0,0.0
B_plus_C,5,2023-05-11,2023-05-10,2023-05-22,2023-05-19,HOLDOUT,7,10,1,0.1,ECOR3;RCSL3;MNPR3;TEND3;VLID3;POMO4;IRBR3;PLPL3;HBSA3;UGPA3,ECOR3;RCSL3;MNPR3;TEND3;POMO4;IRBR3;PLPL3;HBSA3;UGPA3;LILY34,VLID3,LILY34,0.06502599661426359,0.06463489377068342,0.06458489377068342,5e-05,0,0.0,0,0,
B_plus_C,5,2023-05-22,2023-05-19,2023-05-31,2023-05-30,HOLDOUT,7,10,1,0.1,MNPR3;ECOR3;TEND3;CEAB3;RCSL3;POMO4;PLPL3;POMO3;HBSA3;LOGN3,MNPR3;ECOR3;TEND3;CEAB3;RCSL3;POMO4;PLPL3;HBSA3;LOGN3;IRBR3,POMO3,IRBR3,-0.006027780404361003,0.015244855617916036,0.015194855617916036,5e-05,0,0.0,1,1,1.0
B_plus_C,5,2023-05-31,2023-05-30,2023-06-12,2023-06-09,HOLDOUT,7,10,1,0.1,IRBR3;CEAB3;YDUQ3;HBSA3;SCAR3;ALPK3;LOGN3;CEDO4;P2LT34;NVDC34,IRBR3;CEAB3;YDUQ3;HBSA3;SCAR3;ALPK3;LOGN3;CEDO4;P2LT34;PLPL3,NVDC34,PLPL3,0.04382384682569623,0.06366162679075518,0.06361162679075519,5e-05,0,0.0,2,0,0.0
B_plus_C,5,2023-06-12,2023-06-09,2023-06-21,2023-06-20,HOLDOUT,7,10,0,0.0,ALPK3;YDUQ3;HAPV3;CEDO4;PLPL3;IRBR3;MRVE3;P2LT34;MTRE3;MDNE3,ALPK3;YDUQ3;HAPV3;CEDO4;PLPL3;IRBR3;MRVE3;P2LT34;MTRE3;MDNE3,,,0.06143229536709209,0.06143229536709209,0.06143229536709209,0.0,0,0.0,0,0,
B_plus_C,5,2023-06-21,2023-06-20,2023-06-30,2023-06-29,HOLDOUT,7,10,2,0.2,ALPK3;YDUQ3;CEDO4;HBSA3;MTRE3;CAMB3;MDNE3;AVLL3;TRIS3;NGRD3,ALPK3;YDUQ3;CEDO4;HBSA3;MTRE3;CAMB3;MDNE3;TRIS3;HAGA3;CEAB3,AVLL3;NGRD3,CEAB3;HAGA3,-0.012523342598645945,0.0028768939394703203,0.0027768939394703204,0.0001,0,0.0,0,0,
B_plus_C,5,2023-06-30,2023-06-29,2023-07-11,2023-07-10,HOLDOUT,7,10,0,0.0,ALPK3;YDUQ3;AVLL3;CEDO4;TEND3;MTRE3;IRBR3;GOLL54;TRIS3;MDNE3,ALPK3;YDUQ3;AVLL3;CEDO4;TEND3;MTRE3;IRBR3;GOLL54;TRIS3;MDNE3,,,0.08163593712193706,0.08163593712193706,0.08163593712193706,0.0,0,0.0,0,0,
B_plus_C,5,2023-07-11,2023-07-10,2023-07-20,2023-07-19,HOLDOUT,7,10,0,0.0,ALPK3;TEND3;YDUQ3;MTRE3;IRBR3;AVLL3;MDNE3;CSED3;TRIS3;CEAB3,ALPK3;TEND3;YDUQ3;MTRE3;IRBR3;AVLL3;MDNE3;CSED3;TRIS3;CEAB3,,,-0.04515844433142203,-0.04515844433142203,-0.04515844433142203,0.0,0,0.0,0,0,
B_plus_C,5,2023-07-20,2023-07-19,2023-07-31,2023-07-28,HOLDOUT,7,10,0,0.0,ALPK3;CEDO4;YDUQ3;TEND3;MTRE3;CSED3;OPCT3;MRVE3;MDNE3;IRBR3,ALPK3;CEDO4;YDUQ3;TEND3;MTRE3;CSED3;OPCT3;MRVE3;MDNE3;IRBR3,,,0.00586918947054727,0.00586918947054727,0.00586918947054727,0.0,0,0.0,0,0,
B_plus_C,5,2023-07-31,2023-07-28,2023-08-09,2023-08-08,HOLDOUT,7,10,0,0.0,ALPK3;CEDO4;YDUQ3;AVLL3;PINE4;ANIM3;MDNE3;P2LT34;MRVE3;SHOW3,ALPK3;CEDO4;YDUQ3;AVLL3;PINE4;ANIM3;MDNE3;P2LT34;MRVE3;SHOW3,,,0.014046574590364356,0.014046574590364356,0.014046574590364356,0.0,0,0.0,0,0,
B_plus_C,5,2023-08-09,2023-08-08,2023-08-18,2023-08-17,HOLDOUT,7,10,1,0.1,CEDO4;ALPK3;AVLL3;ANIM3;MDNE3;PINE4;TEND3;RCSL4;YDUQ3;MTRE3,CEDO4;ALPK3;AVLL3;ANIM3;MDNE3;PINE4;TEND3;YDUQ3;MTRE3;TRIS3,RCSL4,TRIS3,-0.08886778815576807,-0.06896720922659594,-0.06901720922659593,5e-05,1,1.0,0,0,
B_plus_C,5,2023-08-18,2023-08-17,2023-08-29,2023-08-28,HOLDOUT,7,10,4,0.4,CEDO4;AZEV4;MDNE3;AZEV3;CAMB3;AVLL3;PINE4;YDUQ3;DESK3;ALPK3,MDNE3;CAMB3;AVLL3;PINE4;DESK3;ALPK3;WLMM4;MLAS3;MNPR3;TEND3,AZEV3;AZEV4;CEDO4;YDUQ3,MLAS3;MNPR3;TEND3;WLMM4,0.013069033262264298,0.025002607321758942,0.024802607321758943,0.0002,0,0.0,0,0,
B_plus_C,5,2023-08-29,2023-08-28,2023-09-08,2023-09-06,HOLDOUT,7,10,0,0.0,CEDO4;MNPR3;TEND3;DESK3;MDNE3;AZEV4;WLMM4;AZEV3;KEPL3;POMO3,CEDO4;MNPR3;TEND3;DESK3;MDNE3;AZEV4;WLMM4;AZEV3;KEPL3;POMO3,,,-0.09660513201937641,-0.09660513201937641,-0.09660513201937641,0.0,0,0.0,3,0,0.0
B_plus_C,5,2023-09-08,2023-09-06,2023-09-19,2023-09-18,HOLDOUT,7,10,2,0.2,WLMM4;MNPR3;PRIO3;O1DF34;D1EL34;CEDO4;M1PC34;KEPL3;PTNT3;A1PA34,WLMM4;MNPR3;PRIO3;O1DF34;M1PC34;KEPL3;PTNT3;A1PA34;SLBG34;HALI34,CEDO4;D1EL34,HALI34;SLBG34,0.001126802456639643,-0.006776058966325352,-0.006876058966325352,0.0001,0,0.0,0,0,
B_plus_C,5,2023-09-19,2023-09-18,2023-09-28,2023-09-27,HOLDOUT,7,10,0,0.0,WLMM4;M1PC34;CHCM34;CEDO4;HALI34;KEPL3;RANI3;VLOE34;PTNT4;SLBG34,WLMM4;M1PC34;CHCM34;CEDO4;HALI34;KEPL3;RANI3;VLOE34;PTNT4;SLBG34,,,0.0017235323687355662,0.0017235323687355662,0.0017235323687355662,0.0,0,0.0,0,0,
B_plus_C,5,2023-09-28,2023-09-27,2023-10-09,2023-10-06,HOLDOUT,7,10,2,0.2,WLMM4;M1PC34;CEDO4;HBSA3;HALI34;RANI3;PRIO3;AMGN34;SLBG34;F1AN34,CEDO4;HBSA3;HALI34;RANI3;PRIO3;AMGN34;SLBG34;F1AN34;FRAS3;COPH34,M1PC34;WLMM4,COPH34;FRAS3,-0.04532367694504822,-0.05086696711431936,-0.05096696711431936,0.0001,0,0.0,0,0,
B_plus_C,5,2023-10-09,2023-10-06,2023-10-19,2023-10-18,HOLDOUT,7,10,1,0.1,WLMM4;BAZA3;SUZB3;LILY34;AMGN34;C1BO34;CHME34;M1PC34;REGN34;A1KA34,WLMM4;BAZA3;SUZB3;LILY34;AMGN34;C1BO34;M1PC34;REGN34;A1KA34;GOGL35,CHME34,GOGL35,0.002497365210388245,0.0009954270623502616,0.0009454270623502616,5e-05,0,0.0,0,0,
B_plus_C,5,2023-10-19,2023-10-18,2023-10-30,2023-10-27,HOLDOUT,7,10,1,0.1,WLMM4;BAZA3;P1GR34;M1PC34;LILY34;SUZB3;PETR4;AMGN34;F1AN34;CHME34,WLMM4;P1GR34;M1PC34;LILY34;SUZB3;PETR4;AMGN34;F1AN34;CHME34;C1BO34,BAZA3,C1BO34,-0.07791535692569145,-0.07222852072011861,-0.0722785207201186,5e-05,1,1.0,2,0,0.0
B_plus_C,5,2023-10-30,2023-10-27,2023-11-09,2023-11-08,HOLDOUT,7,10,0,0.0,WLMM4;P1GR34;PINE3;C1BO34;PTNT3;PTNT4;CEBR6;LILY34;RSUL4;D1EL34,WLMM4;P1GR34;PINE3;C1BO34;PTNT3;PTNT4;CEBR6;LILY34;RSUL4;D1EL34,,,0.004097430222752878,0.004097430222752878,0.004097430222752878,0.0,0,0.0,0,0,
B_plus_C,5,2023-11-09,2023-11-08,2023-11-21,2023-11-20,HOLDOUT,7,10,2,0.2,CMIN3;PINE3;RSUL4;C2RW34;VBBR3;N1RG34;P1GR34;C1BO34;UGPA3;PTNT4,PINE3;RSUL4;C2RW34;VBBR3;N1RG34;P1GR34;C1BO34;PTNT4;VIVT3;PATI3,CMIN3;UGPA3,PATI3;VIVT3,0.03427056748222797,0.010617971942201907,0.010517971942201908,0.0001,1,0.5,1,1,1.0
B_plus_C,5,2023-11-21,2023-11-20,2023-11-30,2023-11-29,HOLDOUT,7,10,2,0.2,CMIN3;UGPA3;C2RW34;CSNA3;N1RG34;G2DD34;ITLC34;ENMT3;CRPG6;PFRM3,UGPA3;C2RW34;N1RG34;G2DD34;ITLC34;ENMT3;CRPG6;PFRM3;C2OI34;P2LT34,CMIN3;CSNA3,C2OI34;P2LT34,0.02077765561525754,0.0345505101002312,0.034450510100231195,0.0001,0,0.0,3,0,0.0
B_plus_C,5,2023-11-30,2023-11-29,2023-12-11,2023-12-08,HOLDOUT,7,10,1,0.1,CMIN3;C2RW34;C2OI34;G2DD34;CRPG6;UGPA3;A1TT34;CSNA3;N1RG34;VIVT3,CMIN3;C2OI34;G2DD34;CRPG6;UGPA3;A1TT34;CSNA3;N1RG34;VIVT3;ITLC34,C2RW34,ITLC34,0.04074222633905982,0.03222847337849971,0.03217847337849971,5e-05,0,0.0,1,0,0.0
B_plus_C,5,2023-12-11,2023-12-08,2023-12-20,2023-12-19,HOLDOUT,7,10,0,0.0,CMIN3;C2OI34;CEDO4;SBFG3;UGPA3;CSNA3;C2RW34;CEAB3;PFRM3;G2DD34,CMIN3;C2OI34;CEDO4;SBFG3;UGPA3;CSNA3;C2RW34;CEAB3;PFRM3;G2DD34,,,0.028706966375579866,0.028706966375579866,0.028706966375579866,0.0,0,0.0,1,0,0.0
B_plus_C,5,2023-12-20,2023-12-19,2024-01-03,2024-01-02,HOLDOUT,7,10,1,0.1,C2OI34;CMIN3;C2RW34;CVCB3;CSNA3;SBFG3;G2DD34;CEDO4;UGPA3;BMGB4,C2OI34;CMIN3;C2RW34;CVCB3;CSNA3;SBFG3;G2DD34;CEDO4;UGPA3;VIVR3,BMGB4,VIVR3,-0.03339643874723329,-0.017210997141311146,-0.017260997141311147,5e-05,0,0.0,0,0,
B_plus_C,5,2024-01-03,2024-01-02,2024-01-12,2024-01-11,HOLDOUT,7,10,2,0.2,GFSA3;C2OI34;CMIN3;CSNA3;JSLG3;VIVR3;UGPA3;SBFG3;C2RW34;USIM5,GFSA3;CMIN3;CSNA3;JSLG3;VIVR3;UGPA3;SBFG3;C2RW34;CEDO4;N1RG34,C2OI34;USIM5,CEDO4;N1RG34,0.017474467866289846,0.04363210029291479,0.04353210029291479,0.0001,1,0.5,0,0,
B_plus_C,5,2024-01-12,2024-01-11,2024-01-23,2024-01-22,HOLDOUT,7,10,1,0.1,GFSA3;CEDO4;CSNA3;CMIN3;JSLG3;UGPA3;C2RW34;C2OI34;ANIM3;SBFG3,GFSA3;CEDO4;CSNA3;JSLG3;UGPA3;C2RW34;C2OI34;ANIM3;SBFG3;VIVR3,CMIN3,VIVR3,-0.022561943217989874,-0.021184721755867164,-0.021234721755867166,5e-05,1,1.0,1,0,0.0
B_plus_C,5,2024-01-23,2024-01-22,2024-02-01,2024-01-31,HOLDOUT,7,10,0,0.0,GFSA3;CEDO4;VSTE3;C2RW34;A1MD34;SBFG3;R1CL34;ANIM3;U1BE34;CSNA3,GFSA3;CEDO4;VSTE3;C2RW34;A1MD34;SBFG3;R1CL34;ANIM3;U1BE34;CSNA3,,,0.002388467113609299,0.002388467113609299,0.002388467113609299,0.0,0,0.0,0,0,
B_plus_C,5,2024-02-01,2024-01-31,2024-02-14,2024-02-09,HOLDOUT,7,10,0,0.0,GFSA3;SBFG3;C2RW34;A1MD34;ANIM3;U1BE34;CEDO4;CSNA3;NVDC34;C2OI34,GFSA3;SBFG3;C2RW34;A1MD34;ANIM3;U1BE34;CEDO4;CSNA3;NVDC34;C2OI34,,,-0.04871307846154213,-0.04871307846154213,-0.04871307846154213,0.0,0,0.0,0,0,
B_plus_C,5,2024-02-14,2024-02-09,2024-02-23,2024-02-22,HOLDOUT,7,10,4,0.4,C2RW34;A1LG34;BMGB4;NVDC34;P2AN34;M2PR34;TPRY34;R1LC34;U1BE34;I1SR34,C2RW34;A1LG34;NVDC34;P2AN34;U1BE34;I1SR34;AXPB34;A1MD34;GMCO34;U1RI34,BMGB4;M2PR34;R1LC34;TPRY34,A1MD34;AXPB34;GMCO34;U1RI34,-0.0039524188869534205,-0.011748179331794471,-0.011948179331794472,0.0002,0,0.0,0,0,
B_plus_C,5,2024-02-23,2024-02-22,2024-03-08,2024-03-07,HOLDOUT,7,10,4,0.4,TPRY34;R1LC34;NVDC34;A1LG34;A1MD34;C2RW34;T2RM34;GMCO34;U1BE34;BMGB4,TPRY34;R1LC34;A1LG34;T2RM34;GMCO34;BMGB4;CEBR6;S1OU34;U1RI34;M1TA34,A1MD34;C2RW34;NVDC34;U1BE34,CEBR6;M1TA34;S1OU34;U1RI34,0.022185218664794455,-0.03388066567107749,-0.03408066567107749,0.0002,0,0.0,2,0,0.0
B_plus_C,5,2024-03-08,2024-03-07,2024-03-19,2024-03-18,HOLDOUT,7,10,0,0.0,AMER3;L1RC34;JFEN3;OIBR4;OIBR3;NVDC34;FASL34;C2OI34;GEOO34;A1MD34,AMER3;L1RC34;JFEN3;OIBR4;OIBR3;NVDC34;FASL34;C2OI34;GEOO34;A1MD34,,,-0.03672925436172149,-0.03672925436172149,-0.03672925436172149,0.0,0,0.0,2,0,0.0
B_plus_C,5,2024-03-19,2024-03-18,2024-03-28,2024-03-27,HOLDOUT,7,10,0,0.0,AMER3;L1RC34;JFEN3;OIBR4;NVDC34;FASL34;GEOO34;OIBR3;DDNB34;BSDV39,AMER3;L1RC34;JFEN3;OIBR4;NVDC34;FASL34;GEOO34;OIBR3;DDNB34;BSDV39,,,0.06092780270860294,0.06092780270860294,0.06092780270860294,0.0,0,0.0,0,0,
B_plus_C,5,2024-03-28,2024-03-27,2024-04-09,2024-04-08,HOLDOUT,7,10,0,0.0,AMER3;JFEN3;L1RC34;OIBR4;NVDC34;FASL34;GEOO34;BSDV39;DDNB34;OIBR3,AMER3;JFEN3;L1RC34;OIBR4;NVDC34;FASL34;GEOO34;BSDV39;DDNB34;OIBR3,,,-0.050786366748164335,-0.050786366748164335,-0.050786366748164335,0.0,0,0.0,0,0,
B_plus_C,5,2024-04-09,2024-04-08,2024-04-18,2024-04-17,HOLDOUT,7,10,0,0.0,AMER3;L1RC34;JFEN3;OIBR4;FASL34;NVDC34;W1DC34;BSDV39;DDNB34;D1EL34,AMER3;L1RC34;JFEN3;OIBR4;FASL34;NVDC34;W1DC34;BSDV39;DDNB34;D1EL34,,,-0.02635775542416515,-0.02635775542416515,-0.02635775542416515,0.0,0,0.0,0,0,
B_plus_C,5,2024-04-18,2024-04-17,2024-04-29,2024-04-26,HOLDOUT,7,10,0,0.0,AMER3;L1RC34;JFEN3;BIOM3;OIBR4;FASL34;W1DC34;TXRX3;BSDV39;SNSY5,AMER3;L1RC34;JFEN3;BIOM3;OIBR4;FASL34;W1DC34;TXRX3;BSDV39;SNSY5,,,-0.007565147590944324,-0.007565147590944324,-0.007565147590944324,0.0,0,0.0,0,0,
B_plus_C,5,2024-04-29,2024-04-26,2024-05-09,2024-05-08,HOLDOUT,7,10,0,0.0,AMER3;L1RC34;JFEN3;BIOM3;OIBR4;C2OI34;RSID3;BSDV39;SYNE3;TXRX3,AMER3;L1RC34;JFEN3;BIOM3;OIBR4;C2OI34;RSID3;BSDV39;SYNE3;TXRX3,,,0.016571077860198322,0.016571077860198322,0.016571077860198322,0.0,0,0.0,0,0,
B_plus_C,5,2024-05-09,2024-05-08,2024-05-20,2024-05-17,HOLDOUT,7,10,0,0.0,AMER3;L1RC34;BIOM3;JFEN3;OIBR4;DDNB34;RSID3;BSDV39;TXRX3;OIBR3,AMER3;L1RC34;BIOM3;JFEN3;OIBR4;DDNB34;RSID3;BSDV39;TXRX3;OIBR3,,,-0.03264937912894117,-0.03264937912894117,-0.03264937912894117,0.0,0,0.0,0,0,
B_plus_C,5,2024-05-20,2024-05-17,2024-05-29,2024-05-28,HOLDOUT,7,10,0,0.0,AMER3;L1RC34;BIOM3;JFEN3;OIBR4;DDNB34;BSDV39;EMBJ3;CBAV3;SYNE3,AMER3;L1RC34;BIOM3;JFEN3;OIBR4;DDNB34;BSDV39;EMBJ3;CBAV3;SYNE3,,,-0.001678402936404811,-0.001678402936404811,-0.001678402936404811,0.0,0,0.0,0,0,
B_plus_C,5,2024-05-29,2024-05-28,2024-06-10,2024-06-07,HOLDOUT,7,10,0,0.0,AMER3;L1RC34;JFEN3;OIBR4;FSLR34;DDNB34;BSDV39;TXRX3;CBAV3;D1EL34,AMER3;L1RC34;JFEN3;OIBR4;FSLR34;DDNB34;BSDV39;TXRX3;CBAV3;D1EL34,,,-0.0714278810256734,-0.0714278810256734,-0.0714278810256734,0.0,0,0.0,0,0,
