date,equity,cash_free,cash_pending,state_cash_effective,n_tickers,max_concentration,out_of_range_9_11,ret_cdi,variant,buffer_k,regime_defensive_used,def_sell_25_cum,def_sell_50_cum,def_sell_100_cum,quarantine_size,quarantine_entries_cum,cost_total_cum
2018-08-09,98423.63513448952,3794.5395073814716,12778.4213858025,0,11,0.15345677640336766,0,0.00024583,C3,,1,0,2,3,1,5,3421.984003014035
2018-08-10,105332.90149025556,16577.03502416034,5151.75567813522,0,11,0.14999790970016755,0,0.00024583,C3,,1,0,2,3,1,5,3421.984003014035
2018-08-13,106325.06369483392,21734.132290913905,0.0,0,11,0.14795448086158397,0,0.00024583,C3,,1,0,2,3,1,5,3421.984003014035
2018-08-14,107137.15248425763,21739.47519265498,0.0,0,11,0.15467127112263782,0,0.00024583,C3,,1,0,2,3,1,5,3421.984003014035
2018-08-15,105513.09219130452,21744.819407841587,89.21964579093002,0,11,0.14999622159605602,0,0.00024583,C3,,1,0,2,3,0,5,3421.984003014035
2018-08-16,104826.30680468529,21839.40651545307,0.0,0,11,0.15037897186487,0,0.00024583,C3,,1,0,2,3,0,5,3421.984003014035
2018-08-17,106369.85677500322,21844.77529675676,0.0,0,11,0.1484809335932992,0,0.00024583,C3,,1,0,2,3,0,5,3421.984003014035
2018-08-20,107868.72640595243,21850.14539786796,0.0,0,11,0.15237168132628492,0,0.00024583,C3,,1,0,2,3,0,5,3421.984003014035
2018-08-21,109991.84936205613,21855.516819111115,0.0,0,11,0.14993739592662222,0,0.00024583,C3,,0,0,2,3,0,5,3421.984003014035
2018-08-22,112908.56378087077,21860.889560810756,0.0,0,11,0.14988133922988675,0,0.00024583,C3,,0,0,2,3,0,5,3421.984003014035
2018-08-23,114758.7171467017,21866.26362329149,0.0,0,11,0.15722222629227575,0,0.00024583,C3,,0,0,2,3,0,5,3421.984003014035
2018-08-24,117781.5910712214,21871.639006878,2175.4840433374125,0,11,0.15003158268438183,0,0.00024583,C3,,0,0,2,3,0,5,3421.984003014035
2018-08-27,118721.58009130966,24053.03455447484,719.2476771165001,0,11,0.1500879484003289,0,0.00024583,C3,,1,0,2,3,0,5,3421.984003014035
2018-08-28,119784.94329339542,24778.37200173233,0.0,0,11,0.15057923112186766,0,0.00024583,C3,,1,0,2,3,0,5,3421.984003014035
2018-08-29,120813.5506548654,24784.46326892151,189.1682272712115,0,11,0.1499942779953568,0,0.00024583,C3,,1,0,2,3,0,5,3421.984003014035
2018-08-30,121437.42061749496,24979.77076402343,0.0,0,11,0.14994274242021208,0,0.00024583,C3,,1,0,2,3,0,5,3421.984003014035
2018-08-31,123113.31948155994,24985.911541070345,0.0,0,11,0.15872207789366646,0,0.00024583,C3,,1,0,2,3,0,5,3421.984003014035
2018-09-03,122946.95056694747,24992.053827704483,959.0634946698751,0,11,0.15084986473821477,0,0.00024583,C3,,1,0,2,3,0,5,3421.984003014035
2018-09-04,126503.0002780587,25957.496885545712,4584.863653461,0,11,0.16018032654135053,0,0.00024583,C3,,1,1,2,3,1,6,3421.984003014035
2018-09-05,124616.78468857481,30549.86876749801,1867.9122344176874,0,11,0.15004898213835344,0,0.00024583,C3,,1,1,2,3,1,6,3421.984003014035
2018-09-06,123106.0599462394,32425.750265019393,0.0,0,11,0.1477897098481201,0,0.00024583,C3,,1,1,2,3,1,6,3421.984003014035
