date,equity,cash_free,cash_pending,state_cash_effective,n_tickers,max_concentration,out_of_range_9_11,ret_cdi,variant,buffer_k,regime_defensive_used,def_sell_25_cum,def_sell_50_cum,def_sell_100_cum,quarantine_size,quarantine_entries_cum,cost_total_cum,top_n_param,buffer_k_param,rebalance_cadence_param,target_pct_param,hard_max_pct_param,max_weight_cap_param,is_rebalance_day,n_rebalance_days_cum,n_non_rebalance_days_cum,out_of_target_band,n_rebalance_sells_cum,n_concentration_trims_cum
2018-07-24,98133.1970587263,0.2255339612147997,10380.7653217145,0,7,0.150017920738025,1,0.00024583,C01,15,1,0,2,0,0,2,10868.652008197152,10,15,1,0.15,0.2,0.2,1,16,0,1,16,15
2018-07-25,98593.2617827068,0.1701319188712046,441.35849806368,0,7,0.1509217491231223,1,0.00024583,C01,15,1,0,2,0,0,2,10868.652008197152,10,15,1,0.15,0.2,0.2,1,17,0,1,17,17
2018-07-26,98339.93226067645,0.1465246880251604,14544.39633303901,0,7,0.1724333814688389,1,0.00024583,C01,15,1,0,2,0,0,2,10868.652008197152,10,15,1,0.15,0.2,0.2,1,18,0,1,18,18
2018-07-27,96034.91398340208,0.140678342586239,24976.499295756174,0,8,0.1500711410903212,1,0.00024583,C01,15,1,0,2,2,2,4,10868.652008197152,10,15,1,0.15,0.2,0.2,1,19,0,1,20,19
2018-07-30,95000.5423356109,0.2186628800761691,27618.13201820153,0,10,0.1501005520671094,0,0.00024583,C01,15,1,0,2,4,4,6,10868.652008197152,10,15,1,0.15,0.2,0.2,1,20,0,0,22,20
2018-07-31,94953.57377273469,1.9893730883108816,9823.465392832,0,10,0.1550571215391499,0,0.00024583,C01,15,1,0,2,5,3,7,10868.652008197152,10,15,1,0.15,0.2,0.2,1,21,0,0,25,20
2018-08-01,95532.71424110082,4.708305817661684,849.308585782494,0,10,0.1500676606844704,0,0.00024583,C01,15,1,0,2,5,2,7,10868.652008197152,10,15,1,0.15,0.2,0.2,1,22,0,0,25,23
2018-08-02,97229.6218862286,161.36600109986972,209.66940798538872,0,10,0.1500953246917201,0,0.00024583,C01,15,0,0,2,5,0,7,10868.652008197152,10,15,1,0.15,0.2,0.2,1,23,0,0,25,26
2018-08-03,96031.35998795222,156.06799972035438,14364.002649973958,0,10,0.1537867483065197,0,0.00024583,C01,15,0,0,2,5,0,7,10868.652008197152,10,15,1,0.15,0.2,0.2,1,24,0,0,26,26
2018-08-06,96601.63074845322,8.862642873390005,128.89877141562502,0,10,0.1567182308564952,0,0.00024583,C01,15,1,0,2,5,0,7,10868.652008197152,10,15,1,0.15,0.2,0.2,1,25,0,0,27,27
2018-08-07,96762.93000636634,16.6625115784451,812.927677723884,0,10,0.1510217508747603,0,0.00024583,C01,15,1,0,2,5,0,7,10868.652008197152,10,15,1,0.15,0.2,0.2,1,26,0,0,27,29
2018-08-08,96113.43562902312,10.25748675367002,13871.930042217013,0,10,0.1501020595620407,0,0.00024583,C01,15,1,0,2,5,0,7,10868.652008197152,10,15,1,0.15,0.2,0.2,1,27,0,0,28,32
2018-08-09,97144.99441826476,0.0555717021800386,13147.31606763258,0,10,0.1508021024935653,0,0.00024583,C01,15,1,0,2,6,1,8,10868.652008197152,10,15,1,0.15,0.2,0.2,1,28,0,0,29,34
2018-08-10,103364.86258424848,1.5237861883063013,31033.5024195402,0,10,0.1499506488616175,0,0.00024583,C01,15,0,0,2,6,1,8,10868.652008197152,10,15,1,0.15,0.2,0.2,1,29,0,0,32,34
2018-08-13,104825.65217049088,0.654341254812949,26.21989122804,0,10,0.1551115330439814,0,0.00024583,C01,15,0,0,2,6,1,8,10868.652008197152,10,15,1,0.15,0.2,0.2,1,30,0,0,34,34
2018-08-14,106377.81474789124,0.0917302603250599,1091.3443515527,0,10,0.1503167228279333,0,0.00024583,C01,15,0,0,2,6,1,8,10868.652008197152,10,15,1,0.15,0.2,0.2,1,31,0,0,35,36
2018-08-15,105402.83550741804,0.7842691678954643,251.9835585028042,0,10,0.1514114865895629,0,0.00024583,C01,15,1,0,2,6,1,8,10868.652008197152,10,15,1,0.15,0.2,0.2,1,32,0,0,37,38
2018-08-16,104597.46472476891,0.0499487485747113,15372.58038375253,0,10,0.1505521790092775,0,0.00024583,C01,15,1,0,2,6,0,8,10868.652008197152,10,15,1,0.15,0.2,0.2,1,33,0,0,38,41
2018-08-17,106638.12244183522,0.1127322103093953,26392.5676076616,0,9,0.1521649919589089,0,0.00024583,C01,15,1,0,2,6,0,8,10868.652008197152,10,15,1,0.15,0.2,0.2,1,34,0,0,42,44
2018-08-20,106866.00832351724,4.715396624769789,412.33133687078,0,10,0.1500593286013505,0,0.00024583,C01,15,1,0,2,6,0,8,10868.652008197152,10,15,1,0.15,0.2,0.2,1,35,0,0,43,46
2018-08-21,108227.03944539324,0.0001144458711734,765.7047800254777,0,10,0.1500334966031556,0,0.00024583,C01,15,0,0,2,6,0,8,10868.652008197152,10,15,1,0.15,0.2,0.2,1,36,0,0,44,48
2018-08-22,110718.3897790797,608.9215114034596,613.66349636235,0,10,0.150058453326055,0,0.00024583,C01,15,0,0,2,6,0,8,10868.652008197152,10,15,1,0.15,0.2,0.2,1,37,0,0,44,50
2018-08-23,112286.5446844055,952.3812193348816,1116.955973279475,0,10,0.150072541676628,0,0.00024583,C01,15,0,0,2,6,0,8,10868.652008197152,10,15,1,0.15,0.2,0.2,1,38,0,0,44,52
2018-08-24,114355.95796508213,0.1142262632052968,27705.46613981541,0,10,0.1508622751887382,0,0.00024583,C01,15,0,0,2,6,0,8,10868.652008197152,10,15,1,0.15,0.2,0.2,1,39,0,0,47,53
2018-08-27,113933.4501418777,0.1536731934608436,1225.775880899625,0,9,0.1546545156532429,0,0.00024583,C01,15,1,0,2,6,0,8,10868.652008197152,10,15,1,0.15,0.2,0.2,1,40,0,0,49,54
2018-08-28,115683.62425567412,0.1370391824352604,18263.824238059187,0,9,0.1500146002279903,0,0.00024583,C01,15,1,0,2,7,1,9,10868.652008197152,10,15,1,0.15,0.2,0.2,1,41,0,0,50,55
2018-08-29,116825.95808400089,0.1647057323611986,34479.01306964691,0,9,0.1507815958949312,0,0.00024583,C01,15,1,0,2,7,1,9,10868.652008197152,10,15,1,0.15,0.2,0.2,1,42,0,0,52,55
2018-08-30,117610.45988587028,11515.721295054303,58.263721667706,0,10,0.1529556685269047,0,0.00024583,C01,15,1,0,2,7,1,9,10868.652008197152,10,15,1,0.15,0.2,0.2,1,43,0,0,53,56
2018-08-31,116993.5099670464,0.1473638736614463,302.7474141886853,0,10,0.1513289884078769,0,0.00024583,C01,15,1,0,2,7,0,9,10868.652008197152,10,15,1,0.15,0.2,0.2,1,44,0,0,55,58
2018-09-03,116781.80597347782,0.1737484795792711,11309.705125692668,0,9,0.1500526532724317,0,0.00024583,C01,15,1,0,2,7,0,9,10868.652008197152,10,15,1,0.15,0.2,0.2,1,45,0,0,58,61
2018-09-04,120409.35929360428,0.124665983261868,1853.6542243632268,0,9,0.1500869712206824,0,0.00024583,C01,15,1,0,2,7,0,9,10868.652008197152,10,15,1,0.15,0.2,0.2,1,46,0,0,59,63
2018-09-05,119494.05396676602,0.0950097960605301,416.311332210015,0,9,0.150028758095035,0,0.00024583,C01,15,1,0,2,7,0,9,10868.652008197152,10,15,1,0.15,0.2,0.2,1,47,0,0,60,64
2018-09-06,117757.40771609986,0.1083286643572675,0.0,0,9,0.1490128885335585,0,0.00024583,C01,15,1,0,2,7,0,9,10868.652008197152,10,15,1,0.15,0.2,0.2,1,48,0,0,60,64
2018-09-10,118395.64628630398,0.1083552947928264,3229.7923500000006,0,9,0.1564532159280741,0,0.00024583,C01,15,1,1,2,7,1,10,10868.652008197152,10,15,1,0.15,0.2,0.2,1,49,0,0,60,64
2018-09-11,120884.86199255586,0.1083819317749454,4028.631329065314,0,9,0.1504716009487783,0,0.00024583,C01,15,1,1,2,7,0,10,10868.652008197152,10,15,1,0.15,0.2,0.2,1,50,0,0,60,65
2018-09-12,121471.90829900376,0.02243233012496,1013.0728658256562,0,9,0.1500203619343688,0,0.00024583,C01,15,1,1,2,7,0,10,10868.652008197152,10,15,1,0.15,0.2,0.2,1,51,0,0,60,66
2018-09-13,121923.73822086168,0.2748888813565827,17245.116049148444,0,9,0.1514848793402544,0,0.00024583,C01,15,0,1,2,7,0,10,10868.652008197152,10,15,1,0.15,0.2,0.2,1,52,0,0,61,66
2018-09-14,124012.97014776344,1.4463847571772572,17723.020659354373,0,10,0.1591127496461777,0,0.00024583,C01,15,0,1,2,7,0,10,10868.652008197152,10,15,1,0.15,0.2,0.2,1,53,0,0,62,67
2018-09-17,121806.84850192882,0.2191886927667493,1213.4832424027315,0,9,0.1532097762114294,0,0.00024583,C01,15,1,1,2,7,0,10,10868.652008197152,10,15,1,0.15,0.2,0.2,1,54,0,0,65,68
2018-09-18,121047.79954818972,0.1922685218080267,13091.210289512795,0,10,0.1499079785267057,0,0.00024583,C01,15,1,1,2,7,0,10,10868.652008197152,10,15,1,0.15,0.2,0.2,1,55,0,0,67,68
2018-09-19,119097.47774544948,0.1901341641532917,30804.970834708936,0,9,0.1495720676643853,0,0.00024583,C01,15,1,1,2,7,0,10,10868.652008197152,10,15,1,0.15,0.2,0.2,1,56,0,0,70,68
2018-09-20,118157.1851545529,0.0202704835670899,84.36219796432724,0,9,0.1499873238924829,0,0.00024583,C01,15,1,1,2,7,0,10,10868.652008197152,10,15,1,0.15,0.2,0.2,1,57,0,0,72,68
2018-09-21,118094.57096828474,0.200160640123279,7.259254364592,0,8,0.1551766507955854,1,0.00024583,C01,15,1,1,2,7,0,10,10868.652008197152,10,15,1,0.15,0.2,0.2,1,58,0,1,74,68
2018-09-24,119750.43434270316,0.1142499356290941,838.631020981209,0,9,0.1539326524006317,0,0.00024583,C01,15,0,1,2,7,0,10,10868.652008197152,10,15,1,0.15,0.2,0.2,1,59,0,0,75,69
2018-09-25,122149.5267315527,0.1861057056445042,18775.226197626747,0,9,0.1501286370151202,0,0.00024583,C01,15,0,1,2,7,0,10,10868.652008197152,10,15,1,0.15,0.2,0.2,1,60,0,0,78,71
2018-09-26,121767.14376120947,0.0591534578947801,18454.10532,0,9,0.1500069676908924,0,0.00024583,C01,15,0,1,2,7,0,10,10868.652008197152,10,15,1,0.15,0.2,0.2,1,61,0,0,80,72
2018-09-27,120917.88490024571,5.057036102621647,897.05568,0,10,0.1510091826206173,0,0.00024583,C01,15,0,1,2,7,0,10,10868.652008197152,10,15,1,0.15,0.2,0.2,1,62,0,0,80,72
2018-09-28,119879.9086428641,206.286840095836,332.41274373307505,0,10,0.1520828236056988,0,0.00024583,C01,15,1,1,2,7,0,10,10868.652008197152,10,15,1,0.15,0.2,0.2,1,63,0,0,80,73
2018-10-01,119781.15461550046,0.276279632214094,350.728143522129,0,9,0.1535753081634555,0,0.0002462,C01,15,1,1,2,7,0,10,10868.652008197152,10,15,1,0.15,0.2,0.2,1,64,0,0,81,75
2018-10-02,116639.36712018136,0.129922640753449,1020.644775,0,9,0.1558688841415563,0,0.0002462,C01,15,1,1,2,7,0,10,10868.652008197152,10,15,1,0.15,0.2,0.2,1,65,0,0,81,76
2018-10-03,114284.28866045576,0.1310634404527049,17805.280625977128,0,9,0.1501434729228647,0,0.0002462,C01,15,1,1,2,8,1,11,10868.652008197152,10,15,1,0.15,0.2,0.2,1,66,0,0,82,78
2018-10-04,113976.34859363789,0.0264905278518235,3910.975649195352,0,9,0.1556105345490074,0,0.0002462,C01,15,1,2,2,8,1,12,10868.652008197152,10,15,1,0.15,0.2,0.2,1,67,0,0,83,78
2018-10-05,112175.5264310189,0.0410114591591929,16673.804918736754,0,10,0.1515282391872935,0,0.0002462,C01,15,1,2,2,8,1,12,10868.652008197152,10,15,1,0.15,0.2,0.2,1,68,0,0,85,79
2018-10-08,109590.01813507656,0.0826820460735076,15261.487297430078,0,10,0.1600652349411872,0,0.0002462,C01,15,1,2,2,8,1,12,10868.652008197152,10,15,1,0.15,0.2,0.2,1,69,0,0,89,79
2018-10-09,114250.19492807692,0.0093804411185466,11160.10727811767,0,10,0.1596381302586106,0,0.0002462,C01,15,1,3,2,9,1,13,10868.652008197152,10,15,1,0.15,0.2,0.2,1,70,0,0,92,80
2018-10-10,110747.5497140678,6.617024769298649,4386.4279247985005,0,10,0.1500506696798648,0,0.0002462,C01,15,1,3,2,10,2,14,10868.652008197152,10,15,1,0.15,0.2,0.2,1,71,0,0,93,82
2018-10-11,110020.75707748148,0.1652716726696329,13639.089001808808,0,9,0.1431175845200832,0,0.0002462,C01,15,0,4,3,10,4,16,10868.652008197152,10,15,1,0.15,0.2,0.2,1,72,0,0,95,82
2018-10-15,112600.85617887384,7.825178591241845,28224.4793852826,0,10,0.143980654474293,0,0.0002462,C01,15,0,4,3,10,4,16,10868.652008197152,10,15,1,0.15,0.2,0.2,1,73,0,0,96,82
2018-10-16,114508.19145663438,0.0897963512578482,18893.76364543312,0,9,0.1509045391725889,0,0.0002462,C01,15,0,4,3,10,4,16,10868.652008197152,10,15,1,0.15,0.2,0.2,1,74,0,0,99,82
2018-10-17,112999.84649809824,0.1941609700480579,15900.3138147282,0,9,0.1508816208904048,0,0.0002462,C01,15,0,4,3,10,4,16,10868.652008197152,10,15,1,0.15,0.2,0.2,1,75,0,0,101,82
2018-10-18,111787.97779685663,149.57645275665553,53.6365875,0,10,0.151309386155437,0,0.0002462,C01,15,1,4,3,10,4,16,10868.652008197152,10,15,1,0.15,0.2,0.2,1,76,0,0,101,82
2018-10-19,112361.72465860698,0.1763139344645471,4531.430759025,0,10,0.1506731945548075,0,0.0002462,C01,15,1,4,3,10,1,16,10868.652008197152,10,15,1,0.15,0.2,0.2,1,77,0,0,102,83
2018-10-22,115081.22079903536,0.1763573429552123,20156.70180526737,0,9,0.1500768750981548,0,0.0002462,C01,15,1,4,3,10,1,16,10868.652008197152,10,15,1,0.15,0.2,0.2,1,78,0,0,104,85
2018-10-23,114173.7091758822,3.0644093822170726,145.3736475,0,10,0.1500009601476422,0,0.0002462,C01,15,1,4,3,10,1,16,10868.652008197152,10,15,1,0.15,0.2,0.2,1,79,0,0,104,85
2018-10-24,112670.13329045904,54.768122475048486,17634.244400484,0,10,0.15152566080656,0,0.0002462,C01,15,1,4,3,10,1,16,10868.652008197152,10,15,1,0.15,0.2,0.2,1,80,0,0,106,86
2018-10-25,115225.93103821175,1.0219393735932247,22776.897998838187,0,9,0.1500358542927881,0,0.0002462,C01,15,1,5,3,11,3,18,10868.652008197152,10,15,1,0.15,0.2,0.2,1,81,0,0,107,88
2018-10-26,118367.66528296813,0.9628946931069484,6742.760788275,0,8,0.1500704880639052,1,0.0002462,C01,15,1,5,3,11,2,18,10868.652008197152,10,15,1,0.15,0.2,0.2,1,82,0,1,108,90
2018-10-29,117100.62023788696,1.3945101369963888,1595.88992775,0,10,0.1599424491685165,0,0.0002462,C01,15,1,5,3,11,2,18,10868.652008197152,10,15,1,0.15,0.2,0.2,1,83,0,0,108,90
2018-10-30,116400.63711343802,1.4259238630410709,9444.879889575,0,9,0.1523369668734647,0,0.0002462,C01,15,0,7,3,11,3,20,10868.652008197152,10,15,1,0.15,0.2,0.2,1,84,0,0,109,91
2018-10-31,118150.09496450052,1.4262749254961518,9444.879889575,0,9,0.1543927662985024,0,0.0002462,C01,15,0,7,3,11,3,20,10868.652008197152,10,15,1,0.15,0.2,0.2,1,85,0,0,109,91
2018-11-01,119932.73283183636,0.3903718363859773,614.00646,0,9,0.1505031159867686,0,0.0002462,C01,15,0,7,3,11,3,20,10868.652008197152,10,15,1,0.15,0.2,0.2,1,86,0,0,109,92
2018-11-05,120469.33759294591,0.3904679459320956,19300.273725,0,8,0.1500506299875136,1,0.0002462,C01,15,0,7,3,11,3,20,10868.652008197152,10,15,1,0.15,0.2,0.2,1,87,0,1,111,93
2018-11-06,118734.7401909918,1.0158709918088793,35492.24472,0,8,0.1493956020914069,1,0.0002462,C01,15,0,7,3,11,3,20,10868.652008197152,10,15,1,0.15,0.2,0.2,1,88,0,1,112,93
2018-11-07,119451.15135422272,1.04099922273324,16893.555555,0,9,0.1517540835269578,0,0.0002462,C01,15,1,7,3,11,3,20,10868.652008197152,10,15,1,0.15,0.2,0.2,1,89,0,0,113,93
2018-11-08,118703.22451058358,1.251570583565743,115.81104,0,10,0.151854004592713,0,0.0002462,C01,15,1,7,3,11,1,20,10868.652008197152,10,15,1,0.15,0.2,0.2,1,90,0,0,114,93
2018-11-09,119051.34477364924,0.1208286492570219,57.805545,0,8,0.1546992353174698,1,0.0002462,C01,15,1,7,3,12,2,21,10868.652008197152,10,15,1,0.15,0.2,0.2,1,91,0,1,115,93
2018-11-12,116917.72135964873,0.3468540236984677,1281.657005625,0,8,0.1508753317706037,1,0.0002462,C01,15,1,7,3,12,2,21,10868.652008197152,10,15,1,0.15,0.2,0.2,1,92,0,1,115,95
2018-11-13,114731.20339971271,1.205979212698877,1917.4385205,0,8,0.1509746214345327,1,0.0002462,C01,15,1,7,3,12,2,21,10868.652008197152,10,15,1,0.15,0.2,0.2,1,93,0,1,115,97
2018-11-14,115515.9157525421,1.4530562921032977,667.8479962499999,0,7,0.1529243817608852,1,0.0002462,C01,15,1,7,3,12,2,21,10868.652008197152,10,15,1,0.15,0.2,0.2,1,94,0,1,116,97
2018-11-16,117229.23961523255,1.054038857595663,2.493876375,0,8,0.1531688788474138,1,0.0002462,C01,15,1,7,3,12,1,21,10868.652008197152,10,15,1,0.15,0.2,0.2,1,95,0,1,116,97
2018-11-19,116949.94576137922,0.8324413792176786,32660.15292,0,7,0.1525028496925543,1,0.0002462,C01,15,0,7,3,12,1,21,10868.652008197152,10,15,1,0.15,0.2,0.2,1,96,0,1,118,98
2018-11-21,116648.2693838263,0.832646326285242,32982.8022375,0,6,0.1500199710843406,1,0.0002462,C01,15,0,7,3,12,1,21,10868.652008197152,10,15,1,0.15,0.2,0.2,1,97,0,1,119,99
2018-11-22,120058.29354495287,0.0437824528703021,704.7737625,0,9,0.1536011337117263,0,0.0002462,C01,15,0,7,3,12,1,21,10868.652008197152,10,15,1,0.15,0.2,0.2,1,98,0,0,119,100
2018-11-23,118850.95722729254,1.1299072925738536,1262.80422,0,10,0.151450189547708,0,0.0002462,C01,15,0,7,3,12,1,21,10868.652008197152,10,15,1,0.15,0.2,0.2,1,99,0,0,120,103
2018-11-26,117793.61544869078,0.5867536907754827,1355.680995,0,9,0.1501354715417775,0,0.0002462,C01,15,0,7,3,12,1,21,10868.652008197152,10,15,1,0.15,0.2,0.2,1,100,0,0,121,105
2018-11-27,119952.42375450584,1.6730970058694228,1604.9686575,0,9,0.1508598111951051,0,0.0002462,C01,15,1,7,3,12,1,21,10868.652008197152,10,15,1,0.15,0.2,0.2,1,101,0,0,121,106
2018-11-28,120393.09907049804,2.55644624801626,1211.99992425,0,10,0.1522263330829978,0,0.0002462,C01,15,1,7,3,12,1,21,10868.652008197152,10,15,1,0.15,0.2,0.2,1,102,0,0,121,107
2018-11-29,121395.58841866236,0.8474438873466549,682.330274775,0,9,0.1510974017996535,0,0.0002462,C01,15,1,7,3,13,2,22,10868.652008197152,10,15,1,0.15,0.2,0.2,1,103,0,0,122,108
2018-11-30,122598.30744881324,1.258640138275704,18334.580508675,0,9,0.1544446281030879,0,0.0002462,C01,15,1,7,3,13,2,22,10868.652008197152,10,15,1,0.15,0.2,0.2,1,104,0,0,123,110
2018-12-03,123273.64400150414,1.0512981041607838,19043.2244034,0,8,0.150021118867666,1,0.0002462,C01,15,1,7,3,13,2,22,10868.652008197152,10,15,1,0.15,0.2,0.2,1,105,0,1,124,112
2018-12-04,122399.3096407862,0.1983918362072693,1452.64094895,0,10,0.1512899055913421,0,0.0002462,C01,15,1,7,3,13,2,22,10868.652008197152,10,15,1,0.15,0.2,0.2,1,106,0,0,124,113
2018-12-05,123502.6027224884,1.743736288411948,145.6187862,0,10,0.1522533095294522,0,0.0002462,C01,15,1,7,3,13,1,22,10868.652008197152,10,15,1,0.15,0.2,0.2,1,107,0,0,125,113
2018-12-06,122473.99834230576,0.1125066307265561,37.048035675,0,9,0.1508967491070812,0,0.0002462,C01,15,1,7,3,13,1,22,10868.652008197152,10,15,1,0.15,0.2,0.2,1,108,0,0,126,114
2018-12-07,120867.79809259067,2.032526915683041,147.300465675,0,9,0.1510036774726256,0,0.0002462,C01,15,1,7,3,13,1,22,10868.652008197152,10,15,1,0.15,0.2,0.2,1,109,0,0,126,115
2018-12-10,116173.43809055064,1.3324155506478714,1219.395075,0,10,0.1537736878035381,0,0.0002462,C01,15,1,7,3,13,1,22,10868.652008197152,10,15,1,0.15,0.2,0.2,1,110,0,0,126,117
2018-12-11,118905.36567066508,1.0530188650800076,35607.68865179999,0,8,0.1567769620391406,1,0.0002462,C01,15,1,7,3,13,1,22,10868.652008197152,10,15,1,0.15,0.2,0.2,1,111,0,1,129,119
2018-12-12,119369.82613230289,0.9897350028602702,35737.074297299994,0,8,0.1500798768035734,1,0.0002462,C01,15,1,7,3,13,1,22,10868.652008197152,10,15,1,0.15,0.2,0.2,1,112,0,1,130,121
2018-12-13,120671.18432015806,0.7114066580567145,2672.8776135,0,9,0.1504956224828092,0,0.0002462,C01,15,0,7,3,14,2,23,10868.652008197152,10,15,1,0.15,0.2,0.2,1,113,0,0,130,122
2018-12-14,122454.75619992233,1.463050122336581,2551.5627498,0,9,0.1503163435313889,0,0.0002462,C01,15,0,7,3,14,2,23,10868.652008197152,10,15,1,0.15,0.2,0.2,1,114,0,0,130,123
2018-12-17,121185.81741451366,0.4405685136065005,1301.4905459999998,0,10,0.1512572815125865,0,0.0002462,C01,15,0,7,3,14,2,23,10868.652008197152,10,15,1,0.15,0.2,0.2,1,115,0,0,130,124
2018-12-18,122812.23099591822,3.057127793208378,1074.658768125,0,10,0.1503505371595578,0,0.0002462,C01,15,0,7,3,14,2,23,10868.652008197152,10,15,1,0.15,0.2,0.2,1,116,0,0,130,125
2018-12-19,121340.650483502,92.592992926976,1485.266290575,0,10,0.1511601233956945,0,0.0002462,C01,15,1,7,3,14,2,23,10868.652008197152,10,15,1,0.15,0.2,0.2,1,117,0,0,130,126
2018-12-20,123704.28894094276,635.4351049677565,44184.007335975,0,10,0.1516178829414244,0,0.0002462,C01,15,1,7,4,14,2,24,10868.652008197152,10,15,1,0.15,0.2,0.2,1,118,0,0,132,127
2018-12-21,123479.83825518245,0.5235434824354264,43774.20691170001,0,9,0.1502636807934211,0,0.0002462,C01,15,1,7,4,14,2,24,10868.652008197152,10,15,1,0.15,0.2,0.2,1,119,0,0,134,128
2018-12-26,122518.61254900112,1.7485770011343458,210.45937200000003,0,9,0.1500524093239079,0,0.0002462,C01,15,1,7,4,14,1,24,10868.652008197152,10,15,1,0.15,0.2,0.2,1,120,0,0,136,129
2018-12-27,123868.41109411778,0.4463594927923128,23.455634625,0,9,0.1515818265056573,0,0.0002462,C01,15,1,7,4,14,1,24,10868.652008197152,10,15,1,0.15,0.2,0.2,1,121,0,0,136,129
2018-12-28,126127.26100879164,2.497258791574112,274.93125,0,10,0.1529894754366779,0,0.0002462,C01,15,1,7,4,14,1,24,10868.652008197152,10,15,1,0.15,0.2,0.2,1,122,0,0,136,130
2019-01-02,128966.25657183882,0.0699693387852124,974.9462025,0,11,0.1501674198724389,0,0.0002462,C01,15,1,7,4,14,0,24,10868.652008197152,10,15,1,0.15,0.2,0.2,1,123,0,0,136,132
2019-01-03,129332.071614639,275.0689246389864,842.2293900000001,0,11,0.153273314596441,0,0.0002462,C01,15,1,7,4,14,0,24,10868.652008197152,10,15,1,0.15,0.2,0.2,1,124,0,0,136,133
2019-01-04,127262.51422113956,975.3239427895384,11971.49297835,0,11,0.1523878450672522,0,0.0002462,C01,15,1,7,4,14,0,24,10868.652008197152,10,15,1,0.15,0.2,0.2,1,125,0,0,137,134
2019-01-07,124018.0004933276,3.740921077609614,12289.83777225,0,10,0.1510395654299215,0,0.0002462,C01,15,1,7,4,14,0,24,10868.652008197152,10,15,1,0.15,0.2,0.2,1,126,0,0,138,136
2019-01-08,122717.53875983375,0.1620268087905467,17117.587433024997,0,10,0.1501100020922955,0,0.0002462,C01,15,1,8,4,14,1,25,10868.652008197152,10,15,1,0.15,0.2,0.2,1,127,0,0,139,139
2019-01-09,123222.82738631892,0.0111121939392816,16729.120174124997,0,10,0.1500209043414016,0,0.0002462,C01,15,1,8,4,14,0,25,10868.652008197152,10,15,1,0.15,0.2,0.2,1,128,0,0,140,140
2019-01-10,123417.12039456924,0.0397144942419189,17834.819880075003,0,10,0.1500229558168717,0,0.0002462,C01,15,1,8,4,14,0,25,10868.652008197152,10,15,1,0.15,0.2,0.2,1,129,0,0,142,141
2019-01-11,122626.1873096328,0.0136653578248899,36579.07584427501,0,9,0.1502810354322447,0,0.0002462,C01,15,0,8,4,14,0,25,10868.652008197152,10,15,1,0.15,0.2,0.2,1,130,0,0,144,142
2019-01-14,124010.38396713758,0.0253099876158811,20847.75815715,0,10,0.1533586091067965,0,0.0002462,C01,15,0,8,4,14,0,25,10868.652008197152,10,15,1,0.15,0.2,0.2,1,131,0,0,146,143
2019-01-15,126090.51435479303,0.0272426180980898,3745.014812175,0,10,0.1500422144901881,0,0.0002462,C01,15,0,8,4,14,0,25,10868.652008197152,10,15,1,0.15,0.2,0.2,1,132,0,0,149,144
2019-01-16,129504.11657180329,0.0996800782928266,3713.104591725,0,10,0.1500380877022297,0,0.0002462,C01,15,0,8,4,14,0,25,10868.652008197152,10,15,1,0.15,0.2,0.2,1,133,0,0,151,145
2019-01-17,132855.025116884,0.4970993840370559,2727.2480175,0,8,0.1538758001966006,1,0.0002462,C01,15,0,8,4,14,0,25,10868.652008197152,10,15,1,0.15,0.2,0.2,1,134,0,1,153,146
2019-01-18,132833.3953968713,0.7142793713331341,727.7480175000001,0,8,0.1550923993055231,1,0.0002462,C01,15,0,8,4,14,0,25,10868.652008197152,10,15,1,0.15,0.2,0.2,1,135,0,1,153,146
2019-01-21,133018.8293744664,0.150301366421314,1435.7485731000002,0,9,0.150024297265622,0,0.0002462,C01,15,1,8,4,14,0,25,10868.652008197152,10,15,1,0.15,0.2,0.2,1,136,0,0,153,148
2019-01-22,130131.91926147064,0.1503383706177269,1964.2164231,0,8,0.150461168260024,1,0.0002462,C01,15,1,8,4,14,0,25,10868.652008197152,10,15,1,0.15,0.2,0.2,1,137,0,1,154,149
2019-01-23,128827.48737338812,0.1375947130980372,780.6900786750001,0,9,0.1500263312904795,0,0.0002462,C01,15,1,8,4,14,0,25,10868.652008197152,10,15,1,0.15,0.2,0.2,1,138,0,0,154,150
2019-01-24,129567.95910527631,0.727487226367895,583.78181805,0,7,0.1500069935052987,1,0.0002462,C01,15,1,8,4,14,0,25,10868.652008197152,10,15,1,0.15,0.2,0.2,1,139,0,1,156,151
2019-01-28,127413.94349913002,0.2328097550213748,331.55958937500003,0,7,0.1584255180057104,1,0.0002462,C01,15,1,8,4,14,0,25,10868.652008197152,10,15,1,0.15,0.2,0.2,1,140,0,1,156,151
2019-01-29,129017.9696604654,0.0477874653994329,1972.846665,0,8,0.1536961273858607,1,0.0002462,C01,15,0,8,4,14,0,25,10868.652008197152,10,15,1,0.15,0.2,0.2,1,141,0,1,156,152
2019-01-30,129304.09752444454,0.0477992306734142,34544.079525213834,0,7,0.1500144927451581,1,0.0002462,C01,15,0,8,4,14,0,25,10868.652008197152,10,15,1,0.15,0.2,0.2,1,142,0,1,159,153
2019-01-31,129181.20664120428,0.3745224292397183,51635.41281877499,0,7,0.1500097259024901,1,0.0002462,C01,15,0,8,4,14,0,25,10868.652008197152,10,15,1,0.15,0.2,0.2,1,143,0,1,161,154
